item_url,item_name,item_price,item_image,item_description,item_rating
https://www.tokopedia.com/biolisignature/xiaomi-redmi-note-9-4-gb-64-gb-garansi-resmi-midnight-grey?whid=0,Xiaomi Redmi Note 9 [4 GB/ 64 GB] - Garansi RESMI,Rp2.205.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/7/10/55795496/55795496_813de904-c9c3-477c-836e-e5b0da3a329d_600_600.webp,"Deskripsi Xiaomi Redmi Note 9 [4 GB/ 64 GB] - Garansi RESMI - Midnight Grey

Pilih Warna Sesuai di varian warna

MOHON DI BACA DENGAN BAIK
MEMBELI = SETUJU

Garansi Resmi TAM / Garansi Resmi Xiaomi Indonesia (Sama Aja)

Order dengan kurir Gojek / Grab instant maksimal jam 3 sore buat di kirim hari yang sama
Order dengan kurir JNE dan SICEPAT maksimal jam 4 sore buat di kirim hari yang sama

NOTE: *TIDAK ADA GARANSI TOKO / KOMPLAIN KERUSAKAN HP, HP 100% BARU DAN TERSEGEL, KALAU ADA MASALAH LANGSUNG DI BAWA KE XIAOMI SERVICE CENTER*

*orderan dengan GRAB / GOJEK paket akan di bubble wrap hanya 1 lapis
*orderan dengan JNE dan Si Cepat akan di bubble wrap 2 lapis

jika ingin menambahkan bubble dalam pengiriman silahkan di tambah di link berikut:
https://www.tokopedia.com/biolisignature/bubble-wrap-tambahan-untuk-packing-buat-pembeli-di-bioli-signature",5
https://www.tokopedia.com/wtteknologi/hdc-iphone-11-pro-max-3g-abu-abu?whid=0,HDC IPHONE 11 PRO MAX 3G,Rp1.550.000,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/8/26/22307af4-7df4-4f92-8303-d03bb103cdfc.jpg.webp,"Deskripsi HDC IPHONE 11 PRO MAX 3G - Abu-abu

Spesifikasi Real :
- Layar HD Gorillaglass FULL U-SCREEN LIKE ORIGINAL
- Fisik Tampilan 1:1 Like Original
- Show Prosessor MT6595M/6592 With Real Basic MT6580
- 3G/HSDPA/H+
- RAM Real 2GB
- ROM Real 16 GB
- Nano SIM Card
- Kamera Depan 5 MP, Kamera Belakang 13 MP
- Tampilan Booting Logo Like Original
- Tampilan Apps Store Like Original
- Real 3D Touch
- Original Manufacture By HDC Mobile (Cek Picture By CPUZ dan CPU Identifier)

Kelengkapan :
Unit Handphone, Charger, Kabel Data, Headset

Warna :
ABU/GREEN/Gold

NB:
- Untuk Pemesanan Silakan Cantumkan Warna, Tidak Dicantumkan Kami Kirim Random Sesuai Ketersediaan Warna :)",4.8
https://www.tokopedia.com/evogad/realme-c11-garansi-resmi-2gb-32gb-abu-abu?whid=0,Realme C11 Garansi Resmi,Rp1.599.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/7/5/75829021/75829021_eb42f375-b346-4c1f-b29e-7c30910cdddb_920_920.webp,"Deskripsi Realme C11 Garansi Resmi - 2GB-32GB, Abu-abu

Garansi Resmi Realme Indonesia 1 tahun.
Garansi Resmi PT Jaya Evogad Mandiri 1 tahun.
Garansi tukar unit 3x24 jam (dengan catatan segel belum dibuka)
Garansi kerusakan dan ganti unit baru 7x24 jam sejak barang diterima
IMEI terdaftar di KOMINFO, bisa di cek melalui website :
https://imei.kemenperin.go.id/

Gratis Ongkos Kirim (kode Voucher EVOGONGKIR)
Gratis Biaya Admin 2% dengan metode pembayaran kartu kredit
Gratis Cicilan 0%

Ayo pake bubble tambahan agar paket semakin aman saat pengiriman.
https://www.tokopedia.com/evogad/tambahan-bubble-wrap?m_id=18262567

Spesifikasi :
Ukuran : 164,4 x 75,9 x 9,1 mm (6,47 x 2,99 x 0,36 in)
SIM Dual SIM (Nano-SIM, dual stand-by)
Tipe : Layar sentuh kapasitif IPS LCD, 16 juta warna
Ukuran : 6,5 inci, 102,0 cm 2
Resolusi : 720 x 1560 piksel, rasio 20: 9
OS : Android 10, realme UI 1.0
Chipset : MediaTek Helio G35 (12 nm)
CPU : Octa-core 2,3 GHz Cortex-A53
GPU : PowerVR GE8320 (680 MHz)
Slot kartu : microSDXC (slot khusus)
Intern : 32GB RAM 2GB
EMMMC 5.1
Dual Camera : 13 MP, (wide), f / 2.2, PDAF + 2 MP, f / 2.4, (deep)
fitur : LED flash, HDR, panorama
Video : 1080p @ 30fps
Selfie Camera : 5 MP, f / 2.4, 27mm (lebar)
fitur : HDR, panorama
Video : 1080p @ 30fps
Pengeras suara : Iya
Jack 3.5mm : Iya
WLAN : Wi-Fi 802.11 b / g / n, hotspot
Bluetooth : 5.0, A2DP, LE, aptX
GPS Ya, dengan A-GPS, GLONASS, BDS
Radio : Radio fm
USB microUSB 2.0, USB On-The-Go
Sensor : Akselerometer, kedekatan, kompas
Baterai : Li-Po 5000 mAh yang tidak dapat dilepas
Pengisian daya : Mengisi daya 10W",4.9
https://www.tokopedia.com/ldnioofficial/oppo-reno-4-giftbox-ram-8gb-rom-128gb-8-128-gb-garansi-resmi-hitam?whid=0,OPPO Reno 4 + GIFTBOX RAM 8GB ROM 128GB [ 8/128 ]GB Garansi Resmi,Rp4.499.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/8/21/7393715/7393715_75afb844-d812-4874-8e02-a3b7c15584bc_1080_1080.webp,"Deskripsi OPPO Reno 4 + GIFTBOX RAM 8GB ROM 128GB [ 8/128 ]GB Garansi Resmi - Hitam

OPPO Reno 4 RAM 8GB INTERNAL 128GB
Warna : Biru dan Hitam
Setiap Pembeli OPPO Reno 4 akan mendapatkan Gift Box ( Earphone Bluetooth, merk tidak mengikat ) Selama persediaan masih ada.


WAJIB DIBACA TERLEBIH DAHULU YA KAK.
* Barang Baru Garansi Resmi Oppo
* Garansi 1 tahun dr tanggal pembelian.
* Kartu Garansi sudah diambil dan dikembalikan ke oppo untuk registrasi garansinya.
* Klaim kerusakan ke service center oppo cukup bawa dusnya atau hp nya saja sudah bisa.
* Harga se waktu waktu bisa berubah.
* Segel kondisi sudah terbuka karena diharuskan mengambil kartu garansi. Jika ingin di wrapping ulang bisa membeli juga biaya utk wrapping. Kita tidak wrapping ulang karena memakan waktu lama untuk wrapping ulang. Biaya Wrapping 1 dus Rp.5000

https://www.tokopedia.com/ldnioofficial/plastick-packing-warppack-ulang

Jika sudah setuju dengan ketentuan diatas, silahkan membeli dan Happy Shopping ^^

IN THE BOX
OPPO Reno 4 *1
Adapter*1
Earphone*1
USB Cable*1
Important Info. Booklet with Warranty Card *1
Quick Start Guide *1
SIM Card Tool *1
Protective Film, pre-applied *1
Case *1",4.9
https://www.tokopedia.com/dloungeshop/samsung-galaxy-m21-ram-4gb-rom-64gb-garansi-resmi-sein-hitam?whid=0,Samsung Galaxy M21 RAM 4GB/ROM 64GB GARANSI RESMI SEIN,Rp2.560.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/5/26/6322231/6322231_62377109-df61-427f-89ca-7239cda82b71_684_684.jpg.webp,"Deskripsi Samsung Galaxy M21 RAM 4GB/ROM 64GB GARANSI RESMI SEIN - Hitam

Garansi Resmi SEIN 1tahun
Silahkan di order boss ku 🤗",5
https://www.tokopedia.com/universestore/xiaomi-redmi-9-3-32-gb-garansi-resmi-xiaomi-indonesia-hijau?whid=0,Xiaomi Redmi 9 3/32 GB - Garansi Resmi Xiaomi Indonesia,Rp1.710.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/7/30/3071296/3071296_a119336a-0f4e-4773-a9d8-9e9b74cab05d_1800_1800.webp,"Deskripsi Xiaomi Redmi 9 3/32 GB - Garansi Resmi Xiaomi Indonesia - Hijau

Garansi Resmi Xiaomi Indonesia 1 Tahun

100% Original Baru dan Segel

Imei Terdaftar Resmi di Kemenperin

Spesifikasi :

RAM 3GB Internal 32GB

Tampilan Layar

6.53 inch FHD + Dot Drop Display

Layar Depan Gorilla Glass 3

2340x1080, 1500:1 Color Contrast Ratio



Performa

Chipset: Mediatek Helio G80

CPU : Octa-core CPU, up to 2.0 GHz

LPDDR4X RAM, eMMC 5.1 storage



Kamera

Kamera Belakang : 8MP Lensa ultra wide-angle 13MP lensa wide-angle 2MP Sensor Depth 5MP lensa makro

8MP selfie camera



Baterai

Battery : 5,020mAh (typ) mendukung pengisian cepat 18W



Konektivitas

USB : Type-C

SIM : 2+1 SIM Slot

OS System: Android 10, MIUI 11

Jaringan : GSM / WCDMA / LTE Dual 4G Standby

3.5mm headphone Jack

Bluetooth 5.0",5
https://www.tokopedia.com/supergadgettt/samsung-galaxy-a51-8gb-128gb-garansi-resmi-hitam?whid=0,Samsung Galaxy A51 [8GB/128GB] - Garansi Resmi,Rp4.325.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/4/27/3115896/3115896_3666311a-956a-419b-bfb8-5a6b56a18451_2048_2048.webp,"Deskripsi Samsung Galaxy A51 [8GB/128GB] - Garansi Resmi - Hitam

Spesifikasi Fisik
Dimension (HxWxD, mm)
158.5 x 73.6 x 7.9

Display
Size (Main_Display)
164.0mm (6.5"" full rectangle)
Resolusi (Main Display)
1080 x 2400 (FHD+)
Teknologi (Main Display)
Super AMOLED

Prosesor : Exynos 9611
CPU Speed : 2.3GHz, 1.7GHz
CPU Type : Octa-Core

Memori
RAM Size : 8GB
ROM Size : 128GB
MicroSD (Up to 512GB)

Kamera
Rear Camera - Resolution (Multiple)
48.0 MP + 12.0 MP + 5.0 MP + 5.0 MP
Front Camera - Resolution
32.0 MP
Rear Camera Zoom
Digital Zoom up to 8x

Number of SIM
Dual-SIM
SIM size
Nano-SIM (4FF)

NFC : Yes
USB : USB Type-C

Sistem Operasi
Android 10

Baterai
4000 mAh

Sensors
Accelerometer, Fingerprint Sensor, Gyro Sensor, Geomagnetic Sensor, Hall Sensor, Light Sensor, Virtual Proximity Sensing


Untuk Accecories Tersedia Juga di Toko Kami ,Silahkan Pilih Di Link Kami :

Buds Live
https://tokopedia.link/4s71X8b8z9

Wacth 3
https://tokopedia.link/ljH3Jfd8z9
https://tokopedia.link/BB8Sg6e8z9

Powerbank
Samsung Powerbank 25W : https://tokopedia.link/6FDc3Lh8z9
Samsung Powerbank Micro : https://tokopedia.link/buumsXK8z9
Samsung Powerbank Type C : https://tokopedia.link/pmDL47N8z9
Samsung Battery Pack : https://tokopedia.link/Qqjp7pW8z9

PB Wireless
Samsung PB Wireless 25W : https://tokopedia.link/MFQLtMi8z9
Samsung PB Wireless : https://tokopedia.link/LOSyX5J8z9

MMC
https://tokopedia.link/a74cUXj8z9

Buds BTS
https://tokopedia.link/PUMu9Zl8z9
",4.9
https://www.tokopedia.com/universestore/xiaomi-redmi-note-9-4-64-gb-garansi-resmi-xiaomi-indonesia-abu-abu?whid=0,Xiaomi Redmi Note 9 4/64 GB - Garansi Resmi Xiaomi Indonesia,Rp2.219.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/6/18/3071296/3071296_372cd694-eeda-42e8-9cec-e69bbcb1b062_1800_1800.webp,"Deskripsi Xiaomi Redmi Note 9 4/64 GB - Garansi Resmi Xiaomi Indonesia - Abu-abu

Garansi Resmi Xiaomi Indonesia 15 Bulan

100% Baru dan Segel Asli Xiaomi , Garansi Dijamin Belum jalan / Aktivasi

Imei Terdaftar Resmi di kemenperin

Abu2 = agak biru seperti di foto produk

Spesifikasi :

Jaringan GSM / HSPA / LTE
Sistem Operasi Android 10
Prosesor MediaTek Helio G85 12nm (Octa-core 2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
RAM 4 GB
ROM 64 GB
Ukuran Layar 6.53 inch
Tipe Layar IPS LCD capacitive touchscreen, 16M colors
Resolusi Layar 1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)
Kamera Belakang

48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro), AF
2 MP, f/2.4, (depth)
Kamera Depan 13 MP, f/2.3, 29mm (standard), 1/3.1"", 1.12µm

Audio 1216 X max0,5mm speaker ultra-linear amplitudo tinggi Smart PA 11V eksternal, penambah tekanan, volume tinggi 3,5mm jack headphone
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
Sensor Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass
Baterai 5020 mAh
Pengisian Daya Fast charging 18W; Reverse charging 9W
Slot Memori Eksternal MicroSD Slot
SIM Dual Nano SIM
Berat 199 g
Dimensi 162,3 x 77,2 x 8,9 mm
Lainnya

Build
Glass front (Gorilla Glass 5), plastic frame. Splash-proof coating

Infra Red
Yes

USB
2.0, Type-C 1.0 reversible connector

Video
1080P@30fps, 720@30fps, Slow motion 720@120fps

Multimedia
MP4, M4V, MKV, XVID, WAV, AAC, MP3, AMR, FLAC, APE",5
https://www.tokopedia.com/darlenestyle/samsung-galaxy-m21-4-64-garansi-resmi-sein-hitam?whid=0,Samsung Galaxy M21 4/64 Garansi Resmi SEIN,Rp2.545.000,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/6/29/9faf019d-8e02-4481-8423-94b824ef5767.jpg.webp,"Deskripsi Samsung Galaxy M21 4/64 Garansi Resmi SEIN - Hitam

$$ PROMO PowerBadge s.d 132.000 pakai kupon voucher di akun masing masing.
READY Stock sesuai varian warna di lapak
NEW dan (BNIB) Segel Original Samsung Galaxy M21 RAM 4Gb Internal 64Gb ( Segel dan Wrap SEIN)
Garansi Resmi Samsung Indonesia.

- Pengiriman Surabaya di sarankan memakai Go Send/GRAB supaya cepat diterima ..
- Pengiriman memakai kurir ekpedisi akan di packing dengan aman dan memakai Asuransi demi keamanan ..tanpa asuransi di tanggung pembeli

Isi dalam box segel : HP dan chargernya..

SPESIFIKASI:
Weight 188 g
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED capacitive touchscreen, 16M colors
Size 6.4 inches, 100.5 cm2 (~84.2% screen-to-body ratio)
PLATFORM OS Android 10, One UI 2
Chipset Exynos 9611 (10nm)
CPU Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)
GPU Mali-G72 MP3
MEMORY
Card slot micro SDXC (dedicated slot)
Internal 64GB 4GB RAM

MAIN CAMERA
Triple 48 MP, f/2.0, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 12mm (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.2, (depth)

SELFIE CAMERA
Single 20 MP, f/2.0, 26mm (wide) Features HDR

BATTERY Non-removable Li-Po 6000 mAh battery
Charging Fast charging 15W",4.9
https://www.tokopedia.com/xiaomi/xiaomi-official-redmi-note-9-4-64-gb-garansi-resmi-mi-smartphone-forest-green?whid=0,Xiaomi Official Redmi Note 9 4/64 GB Garansi Resmi Mi Smartphone,Rp2.295.000,https://ecs7-p.tokopedia.net/img/cache/200-square/VqbcmM/2020/12/5/efacc927-5743-4664-8226-14e7367bb1d2.png.webp,"Deskripsi Xiaomi Official Redmi Note 9 4/64 GB Garansi Resmi Mi Smartphone - Forest Green

Prosesor
MTK Helio G85
Prosesor octa-core performa tinggi
Frekuensi: hingga 2,0GHz
GPU: ARM G52 MC2, hingga 1000MHz
MediaTek HyperEngine

Baterai dan Pengisian daya
5020mAh (typ)*
Mendukung pengisian daya cepat 18W
Pengisi daya dalam kotak: 22,5W
Mendukung pengisian daya nirkabel terbalik 9W (maks)

Layar dan Desain
6,53"" DotDisplay
Resolusi: 2340x1080 FHD+ | 19,5:9
Kecerahan 450nit (typ)
Rasio kontras warna: 1500:1 (typ)
NTSC: 84% (typ)
Corning® Gorilla® Glass 5 depan
Pelapis nano tahan percikan
Kamera belakang

48MP AI quad kamera
48MP kamera utama
Ukuran sensor 1/2""
1,6μm 4-in-1 Super Piksel, 0,8μm ukuran piksel
f/1.79
AF, Lensa 6P, FOV 79,4°
8MP kamera sudut ultra lebar
FOV 118°
f/2.2
Ukuran sensor 1/4""
Ukuran piksel 1,12μm, lensa 5P
2MP kamera makro
AF (2cm-10cm)
Ukuran piksel 1,75μm
f/2.4 aperture
2MP sensor kedalaman
Ukuran sensor 1/5""
Ukuran piksel 1,75μm
Lensa 3P, ƒ/2.4, FF
Penyimpanan dan RAM


ROM+Ram: 4GB + 64GB",4.9
https://www.tokopedia.com/shopyzid/samsung-galaxy-m21-6000mah-battery-4gb-64gb-4-64-garansi-resmi-sein-biru?whid=0,SAMSUNG GALAXY M21 - 6000mAh Battery 4GB 64GB 4/64 Garansi Resmi SEIN,Rp2.699.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/5/18/9248235/9248235_741a78d4-37ce-4596-bb6e-7181a4308df4_700_700.webp,"Deskripsi SAMSUNG GALAXY M21 - 6000mAh Battery 4GB 64GB 4/64 Garansi Resmi SEIN - Biru

SAMSUNG GALAXY M21 4/64GB

GARANSI RESMI SEIN SAMSUNG INDONESIA

WARNA TERSEDIA SESUAI VARIAN
- HITAM
- BIRU
- HIJAU


Spesifikasi :

NETWORK
Technology GSM / HSPA / LTE
2G bands GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2
3G bands HSDPA 850 / 900 / 1900 / 2100
4G bands 1, 3, 5, 7, 8, 20, 38, 40, 41
Speed HSPA 42.2/5.76 Mbps, LTE-A
LAUNCH
Announced 2020, March 18
Status Available. Released 2020, March 23
BODY
Dimensions 159 x 75.1 x 8.9 mm (6.26 x 2.96 x 0.35 in)
Weight 188 g (6.63 oz)
Build Glass front (Gorilla Glass 3), plastic back, plastic frame
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY
Type Super AMOLED capacitive touchscreen, 16M colors
Size 6.4 inches, 100.5 cm2 (~84.2% screen-to-body ratio)
Resolution 1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)
Protection Corning Gorilla Glass 3
420 nits max brightness (advertised)
PLATFORM
OS Android 10, One UI 2
Chipset Exynos 9611 (10nm)
CPU Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)
GPU Mali-G72 MP3
MEMORY
Card slot microSDXC (dedicated slot)
Internal 64GB 4GB RAM
UFS 2.1
MAIN CAMERA
Triple 48 MP, f/2.0, 26mm (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 12mm (ultrawide), 1/4.0"", 1.12µm
5 MP, f/2.2, (depth)
Features LED flash, panorama, HDR
Video 4K@30fps, 1080p@30fps, gyro-EIS
SELFIE CAMERA
Single 20 MP, f/2.0, 26mm (wide)
Features HDR
Video 1080p@30fps
SOUND
Loudspeaker Yes
3.5mm jack Yes
COMMS
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, BDS
Radio FM radio, RDS, recording
USB 2.0, Type-C 1.0 reversible connector
FEATURES
Sensors Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass
Messaging SMS(threaded view), MMS, Email, Push Email, IM
Browser HTML5
BATTERY
Non-removable Li-Po 6000 mAh battery
Charging Fast charging 15W
-Shopyz Indonesia-",4.9
https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEo_ea6AeF6_rDUMVj9RzNrc1i6sJDUSC5rfB7q3YXUstfbm-7q3OBUsthosnRoA1po_eRbm-srcHi6s1OHmFiy3zwrfo5rM1i6sU7bsjdoAUO6AHaop1FH_JhoaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBv1peh_32ooJOJqpVoqj77_1z0H1Ok13BHe72kgJxGgMHauMxsQ1N5Z325q1N_oIxoqMPN_1zu8JOkgRBozVud_32Sq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBvuVuN_3O3q1O1Z9z68j2t3MjFHVB1e9xHucWR_1PuPJNWz9B6uVVR_7zzHJNkZ_z-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBy8jjF3I2mgjOc6IPyH_xR3I2mgjOAZ9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBkZ_zo1pe7_Ozuo1OkZ_Vo8BBd_3208JB2PfBsHjNfyfO3gMHauMxsQ1N5Z325q1Ok39BHqMHF_1z08JNJqpCoqMoE_BzSq3gzv_7ibm-Orfua9fBjUstiHmUDUMVDgaUEUMoxPcuSQR-N9f-N9RCaQfzOyReibm-XP3Oig9-wQfgwy3zpUsthoZFiQSuWyMua9fVjrOYag9Ji6sJObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEopJDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-jg3yibm-fg9-pq3YXUstiPsUibm-sQIupPcua9fBj9RyaUstaHA17o97?r=https%3A%2F%2Fwww.tokopedia.com%2Fekacelullersu%2Fiphone-xr-128gb-all-colour-second-putih%3Fsrc%3Dtopads&src=directory&t=desktop&dv=desktop&page=1&management_type=2,IPHONE XR 128GB ALL COLOUR SECOND - Putih,Rp9.000.000,https://ecs7-p.tokopedia.net/img/cache/200-square/product-1/2020/10/1/86799850/86799850_cdbb6b91-49d3-429b-ab36-cfb07aa12b5c_2048_2048.webp,"Deskripsi IPHONE XR 128GB ALL COLOUR SECOND - Putih

SECOND/BEKAS

IPHONE XR 128GB ALL COLOUR SECOND
GARANSI TUKAR UNIT 1 MINGGU

ORDER UNIT APPLE DAN ANDROID HUBUNGI:
LINE: ekacellsby19
WA: 081914772665
TESTIMONI IG: EKACELULLERSURABAYA

HARGA DIJAMIN UNTUNG DENGAN KUALITAS TERBAIK

SPESIFIKASI:

Layar: IPS LCD 6,1 inch.
Resolusi Layar: 828 x 1792 pixels, 19.5:9 ratio (~326 ppi density)
Chipset: Apple A12 Bionic (7 nm)
CPU: Hexa-core (2x Vortex + 4x Tempest)
GPU: Apple GPU (4-core graphics)
Memori Internal: 256 GB, 3 GB RAM
Kamera Belakang: 12 MP, f/1.8, 26mm (wide), 1/2.55″, 1.4µm, OIS, PDAF
Kamera Depan: 7 MP, f/2.2, 32mm (standard)
Baterai: Non-removable Li-Ion 2942 mAh battery

KENAPA KALIAN HARUS BELI DI EKACELULLER?

1. EKACELULLER BERTANGGUNG JAWAB ATAS PENJUALAN KEPADA CUSTOMER.
2. GARANSI TUKER UNIT UNTUK PRODUK APPLE BARU 1 BULAN, 1 TAHUN BANTU CLAIM FREE TANPA BIAYA APAPUN.
3. GARANSI TUKAR UNIT UNTUK PRODUK SECOND 1 MINGGU, LANGSUNG GANTI UNIT FREE.
4. PENGIRIMAN DAN PELAYANAN YANG RAMAH DAN CEPAT.
5. BARANG DIJAMIN ORIGINAL 100%, JIKA BARANG TIDAK ORIGINAL UANG AKAN DIKEMBALIKAN 3X LIPAT DARI HARGA BARANG.
6. EKACELULLER MEMPUNYAI TOKO DI TANGERANG DAN SURABAYA MASIH ONLINE (SURABAYA MELAYANI COD/TOD SURABAYA, SIDOARJO, DAN SEKITARNYA FREE !!!).
7. KAMI MEMPUNYAI BANYAK PROGRAM SEPERTI CICILAN KARTU KREDIT ATAU TANPA KARTU KREDIT.
8. KAMI MENJUAL BERBAGAI PRODUK SELAIN APPLE SEPERTI SAMSUNG, OPPO, VIVO, DAN SEMUA PRODUK ANDROID.
9. KAMI MENERIMA RESELLER OR DROPSHIP.

❌Garansi IMEI : GARANSI INTERNASIONAL SELAMA 1 MINGGU

YUK BUAT APA KALIAN NUNGGU-NUNGGU LANGSUNG AJA ORDER DI TEMPAT KAMI !!!",5
